Date,Symbol,Name,Sector,Open,High,Low,Close,Volume,AdjustedClose,PriceChange,PriceChangePercent
2025-08-13,JNJ,JNJ,Unknown,173,174.5399932861328,172.6999969482422,174.4199981689453,5878700,174.4199981689453,1.4199981689453125,0.8208081901417992
2025-08-14,JNJ,JNJ,Unknown,174.30999755859375,175.72000122070312,172.72000122070312,174.72000122070312,8241700,174.72000122070312,0.410003662109375,0.23521523025181248
2025-08-15,JNJ,JNJ,Unknown,175.57000732421875,177.27000427246094,174.9600067138672,176.63999938964844,9477600,176.63999938964844,1.0699920654296875,0.6094389820544759
2025-08-18,JNJ,JNJ,Unknown,176.5,177.57000732421875,176.10000610351562,176.25,9284000,176.25,-0.25,-0.141643059490085
2025-08-19,JNJ,JNJ,Unknown,176.0399932861328,178.17999267578125,175.97999572753906,177.8000030517578,9274200,177.8000030517578,1.760009765625,0.999778364433533
2025-08-20,JNJ,JNJ,Unknown,178.5,180.61000061035156,178,178.83999633789062,9030000,178.83999633789062,0.339996337890625,0.1904741388742997
2025-08-21,JNJ,JNJ,Unknown,178.5500030517578,180.0800018310547,178.16000366210938,178.92999267578125,8859600,178.92999267578125,0.3799896240234375,0.21281972418297113
2025-08-22,JNJ,JNJ,Unknown,180.0399932861328,181.16000366210938,177.47000122070312,179.2899932861328,9524000,179.2899932861328,-0.75,-0.4165741101800891
2025-08-25,JNJ,JNJ,Unknown,179.52000427246094,180.25999450683594,178.2899932861328,178.41000366210938,6229100,178.41000366210938,-1.1100006103515625,-0.6183158332967135
2025-08-26,JNJ,JNJ,Unknown,176.75,177.16000366210938,175.77000427246094,176.49000549316406,9145000,176.49000549316406,-0.2599945068359375,-0.14709731645597596
2025-08-27,JNJ,JNJ,Unknown,176.97000122070312,177.69000244140625,176.16000366210938,176.7899932861328,5951100,176.7899932861328,-0.1800079345703125,-0.10171663746886724
2025-08-28,JNJ,JNJ,Unknown,176.3699951171875,176.49000549316406,174.6300048828125,175.4499969482422,6424700,175.4499969482422,-0.9199981689453125,-0.5216296390630547
2025-08-29,JNJ,JNJ,Unknown,175.97000122070312,177.41000366210938,175.4499969482422,177.1699981689453,6940900,177.1699981689453,1.1999969482421875,0.6819326816604047
2025-07-30,JPM,JPM,Unknown,297.4200134277344,300.6099853515625,297.3800048828125,299.6300048828125,8061700,299.6300048828125,2.209991455078125,0.7430540499303345
2025-07-31,JPM,JPM,Unknown,299.1400146484375,300.9800109863281,295.5,296.239990234375,14749700,296.239990234375,-2.9000244140625,-0.9694538584116659
2025-08-01,JPM,JPM,Unknown,290.3999938964844,291.79998779296875,284.239990234375,289.3699951171875,12007100,289.3699951171875,-1.029998779296875,-0.35468278269455716
2025-08-04,JPM,JPM,Unknown,290.260009765625,294.32000732421875,290.260009765625,294.260009765625,6649500,294.260009765625,4,1.3780747830987337
2025-08-05,JPM,JPM,Unknown,294.69000244140625,295.7900085449219,287.239990234375,291.3699951171875,7182300,291.3699951171875,-3.32000732421875,-1.1266100976326379
2025-08-06,JPM,JPM,Unknown,292.29998779296875,293.2900085449219,290.1600036621094,291.3500061035156,6330200,291.3500061035156,-0.949981689453125,-0.3250023021300915
2025-08-07,JPM,JPM,Unknown,292.94000244140625,293.4599914550781,286.4100036621094,286.94000244140625,8057100,286.94000244140625,-6,-2.0482009797211354
2025-08-08,JPM,JPM,Unknown,288.9800109863281,291.2300109863281,284.7099914550781,288.760009765625,6634100,288.760009765625,-0.220001220703125,-0.07613025549837543
2025-08-11,JPM,JPM,Unknown,289.3999938964844,291.32000732421875,288.7799987792969,289.55999755859375,5510100,289.55999755859375,0.160003662109375,0.05528806685690767
2025-08-12,JPM,JPM,Unknown,291.5,294.75,290.3399963378906,292.8500061035156,8570900,292.8500061035156,1.350006103515625,0.46312387770690394
2025-08-13,JPM,JPM,Unknown,293.95001220703125,294.54998779296875,287.1600036621094,290.5299987792969,8420400,290.5299987792969,-3.420013427734375,-1.1634676937266577
2025-08-14,JPM,JPM,Unknown,290.5799865722656,294.20001220703125,289.6400146484375,294.1600036621094,6322400,294.1600036621094,3.58001708984375,1.2320246593973256
2025-08-15,JPM,JPM,Unknown,294.8399963378906,295.5,289.82000732421875,290.489990234375,7340500,290.489990234375,-4.350006103515625,-1.4753785638127803
2025-08-18,JPM,JPM,Unknown,290,291.8999938964844,288.4100036621094,291.5299987792969,5386900,291.5299987792969,1.529998779296875,0.5275857859644396
2025-08-19,JPM,JPM,Unknown,290.8299865722656,292.4800109863281,289.5299987792969,290.6600036621094,6031500,290.6600036621094,-0.16998291015625,-0.05844751848310956
2025-08-20,JPM,JPM,Unknown,290.80999755859375,293.3299865722656,287.2699890136719,292.239990234375,7374200,292.239990234375,1.42999267578125,0.4917274810997956
2025-08-21,JPM,JPM,Unknown,291.94000244140625,292.7699890136719,289.4700012207031,291.4700012207031,6624000,291.4700012207031,-0.470001220703125,-0.16099240144298366
2025-08-22,JPM,JPM,Unknown,293.20001220703125,297.1600036621094,290.1300048828125,296.239990234375,8552800,296.239990234375,3.03997802734375,1.0368273877141565
2025-08-25,JPM,JPM,Unknown,296.239990234375,297.3500061035156,294.1400146484375,294.8999938964844,5856300,294.8999938964844,-1.339996337890625,-0.4523347225438623
2025-08-26,JPM,JPM,Unknown,294.1600036621094,298.739990234375,293.5,298.57000732421875,6714700,298.57000732421875,4.410003662109375,1.4991853437610714
2025-08-27,JPM,JPM,Unknown,297.25,301.07000732421875,297.0400085449219,299.2799987792969,6056500,299.2799987792969,2.029998779296875,0.6829264186028176
2025-08-28,JPM,JPM,Unknown,300.0199890136719,301.239990234375,298.70001220703125,301.07000732421875,6410500,301.07000732421875,1.050018310546875,0.34998278414676753
2025-08-29,JPM,JPM,Unknown,302.0400085449219,302.95001220703125,299.7300109863281,301.4200134277344,6790500,301.4200134277344,-0.6199951171875,-0.20526920263786486
2025-07-30,V,V,Unknown,351.70001220703125,356.6199951171875,347.2300109863281,350.9100036621094,12129700,350.9100036621094,-0.790008544921875,-0.22462568026777027
2025-07-31,V,V,Unknown,348.92999267578125,352.82000732421875,345.0899963378906,345.4700012207031,8641700,345.4700012207031,-3.459991455078125,-0.9916004722165228
2025-08-01,V,V,Unknown,344.1000061035156,346.1700134277344,338.1000061035156,339.3500061035156,8658700,339.3500061035156,-4.75,-1.3804126462500141
2025-08-04,V,V,Unknown,341.70001220703125,344.3800048828125,340,342.1499938964844,7335300,342.1499938964844,0.449981689453125,0.13168910546613835
2025-08-05,V,V,Unknown,342.1499938964844,342.4599914550781,335.54998779296875,337.42999267578125,7295600,337.42999267578125,-4.720001220703125,-1.3795122913639846
2025-08-06,V,V,Unknown,338.29998779296875,341.42999267578125,335.42999267578125,339.739990234375,5944100,339.739990234375,1.44000244140625,0.42565843729426794
2025-08-07,V,V,Unknown,341.42999267578125,342.1499938964844,328.70001220703125,332.0899963378906,8797100,332.0899963378906,-9.339996337890625,-2.735552393828447
2025-08-08,V,V,Unknown,333.67999267578125,337.3800048828125,332.7300109863281,336.7799987792969,6073900,336.7799987792969,3.100006103515625,0.9290356543875056
2025-08-11,V,V,Unknown,336.7300109863281,337.8599853515625,334.510009765625,335.8999938964844,5715800,335.8999938964844,-0.83001708984375,-0.24649335157639107
2025-08-12,V,V,Unknown,335.20001220703125,338.6499938964844,334.80999755859375,336.739990234375,5682800,336.739990234375,1.53997802734375,0.4594206358180577
2025-08-13,V,V,Unknown,336.9800109863281,343.4800109863281,336.7799987792969,342.54998779296875,5693400,342.54998779296875,5.569976806640625,1.6529101504678296
2025-08-14,V,V,Unknown,342.94000244140625,346.0799865722656,341.6700134277344,345.489990234375,6224000,345.489990234375,2.54998779296875,0.7435667390258545
2025-08-15,V,V,Unknown,346.25,348.3599853515625,342.8599853515625,344.4700012207031,4946600,344.4700012207031,-1.779998779296875,-0.5140790698330325
2025-08-18,V,V,Unknown,343.8399963378906,345.7300109863281,340.95001220703125,342.739990234375,3999600,342.739990234375,-1.100006103515625,-0.31991801862243274
2025-08-19,V,V,Unknown,342.55999755859375,346.3399963378906,341.8900146484375,342.45001220703125,4457200,342.45001220703125,-0.1099853515625,-0.032106887069815376
2025-08-20,V,V,Unknown,343.3999938964844,347.44000244140625,342.8500061035156,343.92999267578125,5834400,343.92999267578125,0.529998779296875,0.1543386105757007
2025-08-21,V,V,Unknown,342.8900146484375,344.5199890136719,339.7200012207031,343.69000244140625,6073600,343.69000244140625,0.79998779296875,0.23330740435500036
2025-08-22,V,V,Unknown,345.2200012207031,351.20001220703125,345.2200012207031,350.0400085449219,4973200,350.0400085449219,4.82000732421875,1.3962132284268383
2025-08-25,V,V,Unknown,349.6099853515625,350.7200012207031,347.5,348.82000732421875,8019800,348.82000732421875,-0.78997802734375,-0.22595980104783336
2025-08-26,V,V,Unknown,348.69000244140625,353.3999938964844,347.45001220703125,351.17999267578125,5876200,351.17999267578125,2.489990234375,0.7140985451091094
2025-08-27,V,V,Unknown,350.7099914550781,353.42999267578125,349.8399963378906,350.3500061035156,5531100,350.3500061035156,-0.3599853515625,-0.10264473791263798
2025-08-28,V,V,Unknown,350.6000061035156,351.0400085449219,348.6000061035156,349.8599853515625,4987100,349.8599853515625,-0.740020751953125,-0.21107265803487515
2025-08-29,V,V,Unknown,350.4599914550781,352.6300048828125,349,351.7799987792969,3671900,351.7799987792969,1.32000732421875,0.3766499333456579
2025-08-04,ADANIENT.NS,ADANIENT.NS,Unknown,2360,2374.699951171875,2338.199951171875,2363.60009765625,576426,2363.60009765625,3.60009765625,0.15254651085805085
2025-08-05,ADANIENT.NS,ADANIENT.NS,Unknown,2370,2370,2316,2328.199951171875,576742,2328.199951171875,-41.800048828125,-1.7637151404272151
2025-08-06,ADANIENT.NS,ADANIENT.NS,Unknown,2333.89990234375,2347.89990234375,2296,2300.300048828125,631582,2300.300048828125,-33.599853515625,-1.439644154485089
2025-08-07,ADANIENT.NS,ADANIENT.NS,Unknown,2290,2295,2202.800048828125,2249.800048828125,1529410,2249.800048828125,-40.199951171875,-1.7554563830513101
2025-08-08,ADANIENT.NS,ADANIENT.NS,Unknown,2247,2260.89990234375,2164.800048828125,2178.10009765625,2552736,2178.10009765625,-68.89990234375,-3.066306290331553
2025-08-11,ADANIENT.NS,ADANIENT.NS,Unknown,2196,2302,2183,2283.39990234375,2376286,2283.39990234375,87.39990234375,3.979959123121585
2025-08-12,ADANIENT.NS,ADANIENT.NS,Unknown,2280.10009765625,2314.699951171875,2267,2288.199951171875,1075526,2288.199951171875,8.099853515625,0.35524113717423916
2025-08-13,ADANIENT.NS,ADANIENT.NS,Unknown,2299,2314.89990234375,2245.39990234375,2280.10009765625,833679,2280.10009765625,-18.89990234375,-0.822092315952588
2025-08-14,ADANIENT.NS,ADANIENT.NS,Unknown,2288,2304,2267.699951171875,2281.60009765625,998109,2281.60009765625,-6.39990234375,-0.27971601152753495
2025-08-18,ADANIENT.NS,ADANIENT.NS,Unknown,2309.60009765625,2360,2300,2333.60009765625,988629,2333.60009765625,24,1.0391409328547772
2025-08-19,ADANIENT.NS,ADANIENT.NS,Unknown,2339.89990234375,2395.60009765625,2314.10009765625,2388.39990234375,1069432,2388.39990234375,48.5,2.072738237709237
2025-08-20,ADANIENT.NS,ADANIENT.NS,Unknown,2380,2406,2372.10009765625,2387.10009765625,780025,2387.10009765625,7.10009765625,0.29832343093487396
2025-08-21,ADANIENT.NS,ADANIENT.NS,Unknown,2387.10009765625,2397,2371.39990234375,2377.199951171875,441867,2377.199951171875,-9.900146484375,-0.4147352888173964
2025-08-22,ADANIENT.NS,ADANIENT.NS,Unknown,2369.89990234375,2376.300048828125,2321,2324.89990234375,584211,2324.89990234375,-45,-1.8988143742061232
2025-08-25,ADANIENT.NS,ADANIENT.NS,Unknown,2335.699951171875,2348.39990234375,2300,2302.89990234375,542455,2302.89990234375,-32.800048828125,-1.4042920543654784
2025-08-26,ADANIENT.NS,ADANIENT.NS,Unknown,2304,2309.300048828125,2249.39990234375,2272,1071550,2272,-32,-1.3888888888888888
2025-08-27,ADANIENT.NS,ADANIENT.NS,Unknown,2272,2272,2272,2272,0,2272,0,0
2025-08-28,ADANIENT.NS,ADANIENT.NS,Unknown,2271.89990234375,2327.89990234375,2255,2275.199951171875,907868,2275.199951171875,3.300048828125,0.1452550275089402
2025-08-29,ADANIENT.NS,ADANIENT.NS,Unknown,2283,2289.699951171875,2240,2244.699951171875,795699,2244.699951171875,-38.300048828125,-1.6776193091600964
2025-09-01,ADANIENT.NS,ADANIENT.NS,Unknown,2259,2288,2252.10009765625,2284.199951171875,425639,2284.199951171875,25.199951171875,1.1155356871126605
2025-09-02,ADANIENT.NS,ADANIENT.NS,Unknown,2291,2302,2271.699951171875,2299,240071,2299,8,0.3491924923614142
2025-08-04,RELIANCE.NS,RELIANCE.NS,Unknown,1395.0999755859375,1416.0999755859375,1391.699951171875,1411.5,6312820,1411.5,16.4000244140625,1.1755447423884113
2025-08-05,RELIANCE.NS,RELIANCE.NS,Unknown,1411,1411,1388.0999755859375,1391.699951171875,9315972,1391.699951171875,-19.300048828125,-1.3678276986622961
2025-08-06,RELIANCE.NS,RELIANCE.NS,Unknown,1391.9000244140625,1395.9000244140625,1383.300048828125,1392.800048828125,5834312,1392.800048828125,0.9000244140625,0.06466157039126258
2025-08-07,RELIANCE.NS,RELIANCE.NS,Unknown,1387.699951171875,1393.699951171875,1366,1389.4000244140625,9976705,1389.4000244140625,1.7000732421875,0.12251014642984127
2025-08-08,RELIANCE.NS,RELIANCE.NS,Unknown,1385,1397.199951171875,1365,1367.800048828125,8793606,1367.800048828125,-17.199951171875,-1.2418737308212995
2025-08-11,RELIANCE.NS,RELIANCE.NS,Unknown,1370,1388,1361.199951171875,1386.199951171875,9997486,1386.199951171875,16.199951171875,1.182478187728102
2025-08-12,RELIANCE.NS,RELIANCE.NS,Unknown,1381.9000244140625,1401.9000244140625,1375.199951171875,1380.4000244140625,12244664,1380.4000244140625,-1.5,-0.10854620258336076
2025-08-13,RELIANCE.NS,RELIANCE.NS,Unknown,1388,1391.800048828125,1377.5,1382.5999755859375,7457021,1382.5999755859375,-5.4000244140625,-0.3890507502926873
2025-08-14,RELIANCE.NS,RELIANCE.NS,Unknown,1377.300048828125,1380.699951171875,1370.0999755859375,1373.800048828125,7126128,1373.800048828125,-3.5,-0.25412037144542127
2025-08-18,RELIANCE.NS,RELIANCE.NS,Unknown,1390,1394.9000244140625,1377,1381.699951171875,11785109,1381.699951171875,-8.300048828125,-0.5971258149730216
2025-08-19,RELIANCE.NS,RELIANCE.NS,Unknown,1390,1421,1389.0999755859375,1420.0999755859375,14384719,1420.0999755859375,30.0999755859375,2.1654658694919062
2025-08-20,RELIANCE.NS,RELIANCE.NS,Unknown,1413,1424.9000244140625,1410,1413,8725641,1413,0,0
2025-08-21,RELIANCE.NS,RELIANCE.NS,Unknown,1425,1431.9000244140625,1420.300048828125,1424.800048828125,11021323,1424.800048828125,-0.199951171875,-0.014031661184210528
2025-08-22,RELIANCE.NS,RELIANCE.NS,Unknown,1420,1423.4000244140625,1407.9000244140625,1409.199951171875,5818868,1409.199951171875,-10.800048828125,-0.7605668188820423
2025-08-25,RELIANCE.NS,RELIANCE.NS,Unknown,1414.699951171875,1419.5,1405.699951171875,1412.5999755859375,5979407,1412.5999755859375,-2.0999755859375,-0.14843964504260942
2025-08-26,RELIANCE.NS,RELIANCE.NS,Unknown,1408,1410,1381.5999755859375,1384.9000244140625,12145259,1384.9000244140625,-23.0999755859375,-1.6406232660466975
2025-08-27,RELIANCE.NS,RELIANCE.NS,Unknown,1384.9000244140625,1384.9000244140625,1384.9000244140625,1384.9000244140625,0,1384.9000244140625,0,0
2025-08-28,RELIANCE.NS,RELIANCE.NS,Unknown,1389.9000244140625,1392.199951171875,1366.5,1385.9000244140625,13161813,1385.9000244140625,-4,-0.2877904834692173
2025-08-29,RELIANCE.NS,RELIANCE.NS,Unknown,1381.0999755859375,1403.5,1350,1357.199951171875,18758842,1357.199951171875,-23.9000244140625,-1.7305064685069458
2025-09-01,RELIANCE.NS,RELIANCE.NS,Unknown,1356,1363.199951171875,1340.5999755859375,1353.9000244140625,11232238,1353.9000244140625,-2.0999755859375,-0.15486545619008113
2025-09-02,RELIANCE.NS,RELIANCE.NS,Unknown,1354.800048828125,1384.5,1354.5,1378.5999755859375,6786692,1378.5999755859375,23.7999267578125,1.7567113891381214
2025-08-04,TCS.NS,TCS.NS,Unknown,3009.10009765625,3079.39990234375,2991.60009765625,3074.39990234375,2519252,3074.39990234375,65.2998046875,2.1700775171407956
2025-08-05,TCS.NS,TCS.NS,Unknown,3074.39990234375,3077.5,3042,3063.89990234375,1927996,3063.89990234375,-10.5,-0.34153006549328174
2025-08-06,TCS.NS,TCS.NS,Unknown,3063,3066.800048828125,3026,3032.300048828125,1487081,3032.300048828125,-30.699951171875,-1.0022837470412993
2025-08-07,TCS.NS,TCS.NS,Unknown,3016,3051.60009765625,3010.89990234375,3047,2543076,3047,31,1.0278514588859418
2025-08-08,TCS.NS,TCS.NS,Unknown,3048.10009765625,3059.800048828125,3025,3036.39990234375,2762140,3036.39990234375,-11.7001953125,-0.3838520697367036
2025-08-11,TCS.NS,TCS.NS,Unknown,3036.39990234375,3049.89990234375,3021.300048828125,3040.800048828125,1884215,3040.800048828125,4.400146484375,0.14491327314885616
2025-08-12,TCS.NS,TCS.NS,Unknown,3041,3096.39990234375,3026.89990234375,3035.39990234375,3358232,3035.39990234375,-5.60009765625,-0.18415316199440973
2025-08-13,TCS.NS,TCS.NS,Unknown,3036.10009765625,3044.39990234375,3028.60009765625,3036.199951171875,2148166,3036.199951171875,0.099853515625,0.003288874293113161
2025-08-14,TCS.NS,TCS.NS,Unknown,3034,3055.89990234375,3019.10009765625,3022.300048828125,3342174,3022.300048828125,-11.699951171875,-0.3856279226062953
2025-08-18,TCS.NS,TCS.NS,Unknown,3046.5,3049,3003.39990234375,3011.199951171875,2945609,3011.199951171875,-35.300048828125,-1.158708315382406
2025-08-19,TCS.NS,TCS.NS,Unknown,3011.199951171875,3025,3011.10009765625,3016.199951171875,2650784,3016.199951171875,5,0.16604676145980077
2025-08-20,TCS.NS,TCS.NS,Unknown,3010.89990234375,3103.39990234375,3010.89990234375,3098.60009765625,4952358,3098.60009765625,87.7001953125,2.912756921750612
2025-08-21,TCS.NS,TCS.NS,Unknown,3130,3130,3083.10009765625,3102.60009765625,3230726,3102.60009765625,-27.39990234375,-0.875396241014377
2025-08-22,TCS.NS,TCS.NS,Unknown,3086,3095.699951171875,3050,3054,1593791,3054,-32,-1.0369410239792611
2025-08-25,TCS.NS,TCS.NS,Unknown,3087.300048828125,3152,3077.10009765625,3140.60009765625,3448370,3140.60009765625,53.300048828125,1.726429177117287
2025-08-26,TCS.NS,TCS.NS,Unknown,3129,3162,3120,3157.199951171875,5522097,3157.199951171875,28.199951171875,0.9012448440995526
2025-08-27,TCS.NS,TCS.NS,Unknown,3157.199951171875,3157.199951171875,3157.199951171875,3157.199951171875,0,3157.199951171875,0,0
2025-08-28,TCS.NS,TCS.NS,Unknown,3145,3146.5,3086.5,3093.699951171875,3116051,3093.699951171875,-51.300048828125,-1.6311621249006358
2025-08-29,TCS.NS,TCS.NS,Unknown,3093,3115,3077.199951171875,3084.699951171875,2271789,3084.699951171875,-8.300048828125,-0.2683494609804397
2025-09-01,TCS.NS,TCS.NS,Unknown,3090,3131.10009765625,3090,3112.60009765625,1246862,3112.60009765625,22.60009765625,0.7313947461569579
2025-09-02,TCS.NS,TCS.NS,Unknown,3121.10009765625,3155,3103.10009765625,3150.39990234375,867933,3150.39990234375,29.2998046875,0.938765299757682
2025-08-04,INFY.NS,INFY.NS,Unknown,1461.5,1482.800048828125,1451,1480.5,8610216,1480.5,19,1.3000342114266163
2025-08-05,INFY.NS,INFY.NS,Unknown,1478.699951171875,1478.699951171875,1455,1460.300048828125,10213323,1460.300048828125,-18.39990234375,-1.2443296781857611
2025-08-06,INFY.NS,INFY.NS,Unknown,1452,1456.0999755859375,1430.300048828125,1436.699951171875,10566934,1436.699951171875,-15.300048828125,-1.053722371082989
2025-08-07,INFY.NS,INFY.NS,Unknown,1430,1442,1414.199951171875,1436.9000244140625,9892020,1436.9000244140625,6.9000244140625,0.4825191897945804
2025-08-08,INFY.NS,INFY.NS,Unknown,1425,1433.199951171875,1417.0999755859375,1423.0999755859375,10048009,1423.0999755859375,-1.9000244140625,-0.1333350466008772
2025-08-11,INFY.NS,INFY.NS,Unknown,1419.9000244140625,1433.4000244140625,1414,1428.199951171875,6625368,1428.199951171875,8.2999267578125,0.5845430393057114
2025-08-12,INFY.NS,INFY.NS,Unknown,1428.199951171875,1441,1421,1424.0999755859375,9899184,1424.0999755859375,-4.0999755859375,-0.2870729397920343
2025-08-13,INFY.NS,INFY.NS,Unknown,1425,1434,1422.4000244140625,1426.5999755859375,10318063,1426.5999755859375,1.5999755859375,0.1122789884868421
2025-08-14,INFY.NS,INFY.NS,Unknown,1426.199951171875,1470,1426.199951171875,1447.699951171875,12902347,1447.699951171875,21.5,1.5075025056854023
2025-08-18,INFY.NS,INFY.NS,Unknown,1464.699951171875,1464.699951171875,1429.5999755859375,1435.800048828125,7254561,1435.800048828125,-28.89990234375,-1.9730936920307678
2025-08-19,INFY.NS,INFY.NS,Unknown,1432.699951171875,1449.4000244140625,1432.699951171875,1440,3986094,1440,7.300048828125,0.5095308911090515
2025-08-20,INFY.NS,INFY.NS,Unknown,1440.699951171875,1499,1440.699951171875,1496.199951171875,10413061,1496.199951171875,55.5,3.8522941543002016
2025-08-21,INFY.NS,INFY.NS,Unknown,1508,1508,1484.300048828125,1496.4000244140625,6565539,1496.4000244140625,-11.5999755859375,-0.7692291502611075
2025-08-22,INFY.NS,INFY.NS,Unknown,1498.0999755859375,1504.300048828125,1486.0999755859375,1487.5,5543397,1487.5,-10.5999755859375,-0.7075612948856523
2025-08-25,INFY.NS,INFY.NS,Unknown,1506.699951171875,1539,1506.699951171875,1532.0999755859375,10694531,1532.0999755859375,25.4000244140625,1.685805086427923
2025-08-26,INFY.NS,INFY.NS,Unknown,1523,1538.4000244140625,1518.5999755859375,1529.5999755859375,15994798,1529.5999755859375,6.5999755859375,0.43335361693614577
2025-08-27,INFY.NS,INFY.NS,Unknown,1529.5999755859375,1529.5999755859375,1529.5999755859375,1529.5999755859375,0,1529.5999755859375,0,0
2025-08-28,INFY.NS,INFY.NS,Unknown,1529.5999755859375,1529.5999755859375,1498,1500.0999755859375,5443364,1500.0999755859375,-29.5,-1.9286088173935516
2025-08-29,INFY.NS,INFY.NS,Unknown,1501.9000244140625,1501.9000244140625,1467.699951171875,1469.5999755859375,8169075,1469.5999755859375,-32.300048828125,-2.150612444441916
2025-09-01,INFY.NS,INFY.NS,Unknown,1476.699951171875,1503.4000244140625,1476.199951171875,1499.4000244140625,4546057,1499.4000244140625,22.7000732421875,1.537216360315665
2025-09-02,INFY.NS,INFY.NS,Unknown,1499.4000244140625,1512.800048828125,1486.300048828125,1509.699951171875,2375959,1509.699951171875,10.2999267578125,0.6869365472924758
2025-08-04,HDFCBANK.NS,HDFCBANK.NS,Unknown,1005.0499877929688,1009.25,994.0499877929688,996,13933946,996,-9.04998779296875,-0.9004515101623947
2025-08-05,HDFCBANK.NS,HDFCBANK.NS,Unknown,993.25,997.2000122070312,982.75,988.7999877929688,23978058,988.7999877929688,-4.45001220703125,-0.44802539209979864
2025-08-06,HDFCBANK.NS,HDFCBANK.NS,Unknown,985.5499877929688,994,985,992.6500244140625,14080204,992.6500244140625,7.10003662109375,0.7204136481188036
2025-08-07,HDFCBANK.NS,HDFCBANK.NS,Unknown,990.0499877929688,1000.7999877929688,988.4000244140625,997.7000122070312,13081186,997.7000122070312,7.6500244140625,0.7726907235377101
2025-08-08,HDFCBANK.NS,HDFCBANK.NS,Unknown,993.5499877929688,996.4000244140625,985,986.9500122070312,13895264,986.9500122070312,-6.5999755859375,-0.6642821868075722
2025-08-11,HDFCBANK.NS,HDFCBANK.NS,Unknown,987.9500122070312,998.7999877929688,986.5499877929688,997.7999877929688,9105854,997.7999877929688,9.8499755859375,0.9970115354250711
2025-08-12,HDFCBANK.NS,HDFCBANK.NS,Unknown,995.9500122070312,998,983.75,984.9500122070312,12937802,984.9500122070312,-11,-1.104473102583124
2025-08-13,HDFCBANK.NS,HDFCBANK.NS,Unknown,997,997,984.5499877929688,990.1500244140625,13577396,990.1500244140625,-6.8499755859375,-0.6870587347981444
2025-08-14,HDFCBANK.NS,HDFCBANK.NS,Unknown,989,998,985.5999755859375,995.5499877929688,17511716,995.5499877929688,6.54998779296875,0.6622839022213094
2025-08-18,HDFCBANK.NS,HDFCBANK.NS,Unknown,1005,1013.2999877929688,997.7999877929688,1001.7999877929688,19284796,1001.7999877929688,-3.20001220703125,-0.31840917482898007
2025-08-19,HDFCBANK.NS,HDFCBANK.NS,Unknown,999.1500244140625,1003.0499877929688,993.3499755859375,995.5499877929688,12352438,995.5499877929688,-3.60003662109375,-0.3603099167419768
2025-08-20,HDFCBANK.NS,HDFCBANK.NS,Unknown,993.5,996,989.5,994.0999755859375,9950228,994.0999755859375,0.5999755859375,0.06039009420608959
2025-08-21,HDFCBANK.NS,HDFCBANK.NS,Unknown,998.75,998.75,991.5999755859375,995.5999755859375,12439850,995.5999755859375,-3.1500244140625,-0.31539668726533165
2025-08-22,HDFCBANK.NS,HDFCBANK.NS,Unknown,994.9500122070312,998,978.5499877929688,982.2999877929688,19833502,982.2999877929688,-12.6500244140625,-1.2714231126046016
2025-08-25,HDFCBANK.NS,HDFCBANK.NS,Unknown,980.0999755859375,988.7000122070312,978.5,982.0499877929688,17518044,982.0499877929688,1.95001220703125,0.19896054031278446
2025-08-26,HDFCBANK.NS,HDFCBANK.NS,Unknown,979.5,985.7000122070312,968,973.4000244140625,16917731,973.4000244140625,-6.0999755859375,-0.6227642252105666
2025-08-27,HDFCBANK.NS,HDFCBANK.NS,Unknown,973.4000244140625,973.4000244140625,973.4000244140625,973.4000244140625,0,973.4000244140625,0,0
2025-08-28,HDFCBANK.NS,HDFCBANK.NS,Unknown,967,972.2000122070312,955,957.7999877929688,25438255,957.7999877929688,-9.20001220703125,-0.9513973326816184
2025-08-29,HDFCBANK.NS,HDFCBANK.NS,Unknown,954,963.2999877929688,950.0999755859375,951.5999755859375,14823813,951.5999755859375,-2.4000244140625,-0.2515748861700734
2025-09-01,HDFCBANK.NS,HDFCBANK.NS,Unknown,949.5999755859375,957.4500122070312,946.3499755859375,950.5999755859375,20178344,950.5999755859375,1,0.10530750060128886
2025-09-02,HDFCBANK.NS,HDFCBANK.NS,Unknown,951,954.7999877929688,950.5999755859375,952.75,5644230,952.75,1.75,0.18401682439537329
2025-08-18,AAPL,AAPL,Unknown,231.6999969482422,233.1199951171875,230.11000061035156,230.88999938964844,37476200,230.88999938964844,-0.80999755859375,-0.3495889379639006
2025-08-19,AAPL,AAPL,Unknown,231.27999877929688,232.8699951171875,229.35000610351562,230.55999755859375,39402600,230.55999755859375,-0.720001220703125,-0.3113114945102534
2025-08-20,AAPL,AAPL,Unknown,229.97999572753906,230.47000122070312,225.77000427246094,226.00999450683594,42263900,226.00999450683594,-3.970001220703125,-1.72623762694841
2025-08-21,AAPL,AAPL,Unknown,226.27000427246094,226.52000427246094,223.77999877929688,224.89999389648438,30621200,224.89999389648438,-1.3700103759765625,-0.605475913779043
2025-08-22,AAPL,AAPL,Unknown,226.1699981689453,229.08999633789062,225.41000366210938,227.75999450683594,42477800,227.75999450683594,1.589996337890625,0.7030093959247962
2025-08-25,AAPL,AAPL,Unknown,226.47999572753906,229.3000030517578,226.22999572753906,227.16000366210938,30983100,227.16000366210938,0.6800079345703125,0.3002507715464542
